paragraph_index,original_iast,run_count
954,atrāgnes tat-tad-aganu pratipādyasya tat-tad-yajñasyety arthaḥ | śivasya ceti cakārāch chivāyāś ca | saṅkīrṇeṣu sattva-rajas-tamomayeṣu kalpeṣu bahuṣu | sarasvatyāḥ nānāvāṇyātmaka-tad-upalakṣitāyā nānādevatāyā ity arthaḥ | pitṝṇāṁ karmaṇā pitṛlokaḥ [bṛ.ā.u. 1.5.16] iti | śrutes tat prāpaka-karmaṇām ity arthaḥ ||17||,3
956,sarva-saṁvādinī : na vyākhyātam.,2
958,baladevaḥ : vedavad iti | purāṇārtho vedavat sarva-sammata ity arthaḥ | nanu paṇḍitaiḥ kṛtād veda-bhāṣyāt tad-artho grāhya iticet tatrāha bibhetīti | akṛte bhāṣye siddhe kiṁ tena kṛtrimeṇeti bhāvaḥ | atheti asndigdhārthatayā purāṇānām eva prāmāṇye pramākaraṇatva ity arthaḥ | arvācīnaiḥ kṣdra-buddhibhir iti | yasya vibhūtayo’pīdṛśyaḥ sa harir eva sarva-śreṣṭha iti tadaikārthyam—,2
961,ādāv ante ca madhye ca hariḥ sarvatra gīyate || [ha.vaṁ. 132.95],3
969,"tad evaṁ sati tat-tat-kalpa-kathāmayatvenaiva mātsya eva prasiddhānāṁ tat-tat-purāṇānāṁ vyavasthā jñāpitā | tāratamyaṁ tu kathaṁ syāt yenetara-nirṇayaḥ kriyeta ? sattvādi-tāratamyenaiveti cet, sattvāt sañjāyate jñānaṁ [gītā 14.17] iti,sattvaṁ yad brahma-darśanam [bhā.pu. 1.2.24]iti ca nyāyāt sāttvikam eva purāṇādika paramārtha-jñānāya prabalam ity āyātam | tathāpi paramārthe’pi nānā-bhaṅgyā vipratipadyamānānāṁ samādhānāya kiṁ syāt | yadi sarvasyāpi vedasya purāṇasya cārtha-nirṇayāya tenaiva śrī-bhagavatā vyāsena brahma-sūtraṁ kṛtaṁ tad-avalokanenaiva sarvo’rtho nirṇaye ity ucyate | tarhi nānya-sūtrakāra-muny-anugatair manyeta | kiṁ ca, atyanta-gūḍhārthānām alpākṣarāṇāṁ tat-sūtrāṇām anyārthatvaṁ kaścid ācakṣīta | tataḥ katarad ivātra samādhānam ? tad eva samādheyaṁ yady ekatamam eva purāṇa-lakṣaṇam apauruṣeyaṁ śāstraṁ sarva-vedetihāsa-purāṇānām artha-sāraṁ brahma-sūtropajīvyaṁ ca bhavad bhuvi sampūrṇaṁ pracarad-rūpaṁ syāt | ",5
973,sarva-saṁvādinī : nanu brahma-sūtrasyāpi vedāntar-bhūtatvaṁ śrūyate ity āśaṅkyāha—kiṁ cātyanta- [mū. 1] iti ||18|| ,4
975,"baladevaḥ : tad evam iti | mātsya eveti | purāṇa-saṅkhyā-tad-dāna-phala-kathanāñcite’dhyāya iti bodhyam | tāratamyam iti | apakarṣotkarṣa-rūpaṁ yenetarasyotkṛṣṭasya purāṇasya nirṇayaḥ syād ity arthaḥ | sāttvika-purāṇam evotkṛṣṭam iti bhāvena svayam āha sattvād iti | pṛcchati tathāpīti, paramārtha-nirṇayāya sāttvika-śāstrāṅgīkāre’pīty arthaḥ | nānā-bhaṅgyeti|saguṇaṁ nirguṇaṁ jñāna-guṇakaṁ jaḍam ity-ādikaṁ kuṭila-yukti-kadambair nirūpayatām ity arthaḥ | nānā-sūtra-kāreti | gautamādy-anusāribhir ity arthaḥ | nanu brahma-sūtra-śāstre sthite kāpekṣā tad-anya-sūtrāṇām iti cet tatrāha kiṁ cātyanteti | pṛṣṭaḥ prāha tad eveti | brahma-sūtropajīvyam iti | yena brahma-sūtraṁ sthirārthaṁ syād ity arthaḥ | pṛṣṭasya hṛd-gataṁ sphuṭayati satyam uktam ity-ādinā ||18||",3
984,vṛtrāsura-vadhopetaṁ tad-bhāgavatam iṣyate || [ma.pu. 53.20],2
987,aṣṭādaśa-sahasrāṇi purāṇaṁ tat prakīrtitam || [ma.pu. 53.22] iti |,2
989,"atra gāyatrī-śabdena tat-sūcaka-tad-avyabhicāri-dhīmahi-pada-saṁvalita-tad-artham eveṣyate, sarveṣāṁ mantrāṇām ādi-rūpāyās tasyāḥ sākṣāt-kathanānarhatvāt | tad-arthatā ca janmādy asya yataḥ [bhā.pu. 1.1.1], tena brahma hṛdā iti sarva-lokāśrayatva-buddhi-vṛtti-prerakatvādi-sāmyāt | dharma-vistara ity atra dharma-śabdaḥ parama-dharma-paraḥ,dharmaḥ projjhita-kaitavo’tra paramaḥ [bhā.pu. 1.1.2] ity atraiva pratipāditatvāt | sa ca bhagavad-dhyānādi-lakṣaṇa eveti purastād vyaktībhaviṣyati ||19||",13
991,sarva-saṁvādinī : na vyākhyātam.,2
993,baladevaḥ : śrī-bhāgavataṁ stauti—yat khalv ity-ādi | aparituṣṭeneti—purāṇa-jāte brahma-sūtre ca bhagavat-pāramaiśvarya-mādhuryayoḥ sandigdhatayā gūḍhatayā coktes tatra tatra cāparitoṣaḥ | śrī-bhāgavate tu tayos tad-vilakṣaṇatayoktes tatra paritoṣa iti bodhyam | tad-arthatā gāyatry-arthatā | sa ca bhagavad-dhyānādi-lakṣaṇa iti | viśuddha-bhakti-mārga-bodhaka ity arthaḥ ||19||,2
999,"evaṁ skānde prabhāsa-khaṇḍe [2.39-42] ca,yatrādhikṛtya gāyatrīm ity-ādi | ",3
1004,likhitvā tac caity-ādi | aṣṭādaśa-sahasrāṇi purāṇaṁ tat prakīrtitam iti ca | tad evam agni-purāṇe ca vacanāni vartante | ṭīkā-kṛdbhiḥ pramāṇī-kṛte purāṇāntare ca—,4
1008,gāyatryā ca samārambhas tad vai bhāgavataṁ viduḥ || iti |,2
1010,atra hayagrīva-brahma-vidyā iti vṛtra-vadha-sāhacaryeṇa nārāyaṇa-varmaivocyate | hayagrīva-śabdenātrāśvaśirā dadhīcir evocyate | tenaiva ca pravartitā nārāyaṇa-varmākhyā brahma-vidyā | tasyāśva-śirastvaṁ ca ṣaṣṭheyad vā aśva-śiro nāma [bhā.pu. 6.9.52] ity atra prasiddhaṁ nārāyaṇa-varmaṇo brahma-vidyātvaṁ ca—,8
1018,caritaṁ daitya-rājasya prahlādasya ca bhūpate || [pa.pu. 6.22.115],2
1024,paṭhitavyaṁ prayatnena hareḥ santoṣa-kāraṇam || [pa.pu.],2
1029,paṭhasva sva-mukhenaiva yadīcchasi bhava-kṣayam || [pa.pu.],2
1031,skānde prahlāda-saṁhitāyāṁ dvārakā-māhātmye—,2
1034,jāgare tat-padaṁ yāti kula-vṛnda-samanvitaḥ ||20||,2
1036,sarva-saṁvādinī : śrī-bhāgavata-svarūpa-jñāne pramāṇāntaram āha—evaṁ skānda iti | “yatra” ity-ādikaṁ ca padyaṁ yathā mātsyam eva jñeyam | sārasvatasya iti tat-kalpa-madhye yā bhagaval-līlās tat-sambandhinaḥ | ,2
1038,"“ye syur narāmarāḥ” [skāndhe prabhāsa-khaṇḍe] iti kalpāntara-bhagavat-kathā tu tatra prāyiky evety arthaḥ | sā ca pādma-kalpam atho śṛṇu ity ādyā | yatra viśeṣa-vākyam, tatrānyatra kvacid eveti jñeyam | atra prabhāsa-khaṇḍe yad aṣṭādaśa-purāṇāvirbhāvānantaram eva bhārataṁ prakāśitam iti śrūyate, tad bhāgavata-virodhāt, bhāratārtha-vinirṇayaḥ [gāruḍoktau] iti śrī-bhāgavata-māhātmya-virodhāc ca | pūrvaṁ kṛtam api bhārataṁ tat-paścāj janamejayādiṣu pracāritam ity apekṣyaiva jñeyam | tad evaṁ pramāṇa-prakaraṇaṁ vyākhyātam ||20||",3
1040,baladevaḥ : grantha ity ādau hayagrīvādi-śabdayor bhrāntiṁ nirākurvan vyācaṣṭe | atra hayagrīvety ādinā | etac chrutveti | dadhyaṅ dadhīciḥ | pravargyam iti prāṇa-vidyām | nanu pādmādīni sāttvikāni pañca santi | tair astu vicāra iti cet tatrāha śrīmad iti | etasya parama-sāttvikatve pādmādi-vacanāny udāharati purāṇaṁ tvam ity-ādinā | kula-vṛndeti tat-kartṛka-śravaṇa-mahimnā tat-kulasya ca hari-pada-lābha ity arthaḥ ||20||,2
1053,grantho’ṣṭādaśa-sāhasraḥ śrīmad-bhāgavatābhidhaḥ || iti |,2
1072,tapo-nidhe tvayoktaṁ hi nārāyaṇa-kathāśrayam || [ma.bhā. 12.331.2-4] iti ||21||,2
1074,sarva-saṁvādinī : na vyākhyātam.,2
1076,baladevaḥ : gāruḍa-vacanaiś ca parama-sāttvikatvaṁ vyañjayan brahma-sūtrādy-artha-nirṇīyakatvaṁ guṇam āha artho’yam iti | gāruḍa-vākya-padāni vyācaṣṭe brahma-sūtrāṇām ity-ādinā | tasmāt tad-bhāṣyety ādi anyad vaiṣṇavācārya-racitam ādhunikaṁ bhāṣyaṁ tad-anugataṁ śrī-bhāgavatāviruddham evādartavyam | tad-viruddhaṁ śaṅkara-bhaṭṭa-bhāskarādi-racitaṁ tu heyam ity arthaḥ | bhāratārtheti padaṁ vyākurvan bhārata-vākyenaiva bhārata-svarūpaṁ darśayati nirṇayaḥ sarveti | bhārataṁ kiṁ tātparyakam ity āha śrībhagavaty eveti | tasya bhāratasyāpīty arthaḥ | bhāratasya bhagavat-tāt-paryakatve nārāyaṇīya-vākyam udāharati idaṁ śatety ādi ||21||,2
1087,matir gṛhītā nu hareḥ kathāyām || [bhā.pu. 3.5.12] iti |,2
1089,tasmād gāyatrī-bhāṣya-rūpo’sau | tathaiva hi viṣṇu-dharmottarādau tad-vyākhyāne bhagavān eva vistareṇa pratipāditaḥ | atra janmādyasya ity asya vyākhyānaṁ ca tathā darśayiṣyate | ,3
1091,"vedārtha-paribṛṁhitaḥ | vedārthasya paribṛṁhaṇaṁ yasmāt | tac coktam,itihāsa-purāṇābhyām ity-ādi | purāṇānāṁ sāma-rūpaḥ | vedeṣu sāmavat sa teṣu śreṣṭha ity arthaḥ | ataeva skānde—",3
1100,aṣṭādaśa-purāṇānāṁ phalaṁ prāpnoti mānavaḥ || iti |,2
1108,iti bhāratam ākhyānaṁ kṛpayā muninā kṛtam || [bhā.pu. 1.4.25],2
1110,iti vākyaṁ śrī-bhāgavatīyatvenotthāpya bhāratasya vedārtha-tulyatvena nirṇayaḥ kṛta iti | tan-matānusāreṇa tv evaṁ vyākhyeyaṁ bhāratārthasya vinirṇayaḥ | vedārtha-tulyatvena viśiṣya nirṇayo yatreti | yasmād evaṁ bhagavat-paras tasmād eva yatrādhikṛtya gāyatrīm iti kṛta-lakṣaṇa-śrīmad-bhāgavata-nāmā granthaḥ śrī-bhagavat-parāyā gāyatryā bhāṣya-rūpo’sau | tad uktaṁ yatrādhikṛtya gāyatrīm ity-ādi | ,3
1114,taj-jyotiḥ paramaṁ brahma bhargas tejo yataḥ smṛtaḥ | [a.pu. 216.3],2
1121,agny-ādi-rūpo viṣṇur hi vedādau brahma gīyate |[a.pu. 216.7-8],2
1123,atra janmādyasya ity asya vyākhyānaṁ ca tathā darśayiṣyate | kasmai yena vibhāsito’yaṁ ity upasaṁhāra-vākye ca tac-chuddhaṁ [bhā.pu. 12.13.19] ity-ādi-samānam evāgni-purāṇe tad vyākhyānam |,7
1126,ahaṁ jyotiḥ paraṁ brahma dhyāyema hi vimuktaye || [a.pu. 216.6]iti |,2
1128,"atrāhaṁ brahmeti “nādevo devam arcayet” iti nyāyena yogyatvāya svasya tādṛktva-bhāvanā darśitā | dhyāyemeti ahaṁ tāvat dhyāyeyaṁ, sarve ca vayaṁ dhyāyemety arthaḥ | tad etan-mate tu mantre’pi bharga-śabdo’yam ad-anta eva syāt | supāṁ suluk [pā. 7.1.39] ity-ādinā chāndasa-sūtreṇa tu dvitīyaika-vacanasyāmaḥ su-bhāvo jñeyaḥ |",3
1130,"yat tu dvādaśe oṁ namas te [bhā.pu. 12.6.67] ity-ādi gadyeṣu tad-arthatvena sūryaḥ stutaḥ, tat paramātma-dṛṣṭyaiva, na tu svātantryeṇety adoṣaḥ |",3
1132,"tathaivāgre śrī-śaunaka-vākye, brūhi naḥ śraddadhānānāṁ vyūhaṁ sūryātmano hareḥ [bhā.pu. 12.11.28] iti | na cāsya bhargasya sūrya-maṇḍala-mātrādhiṣṭhānatvam | mantre vareṇya-śabdenātra ca granthe para-śabdena paramaiśvarya-paryantatāyā darśitatvāt | ",4
1137,satyaṁ sadā-śivaṁ brahma viṣṇor yat paramaṁ padam || iti |,2
1139,"trilokī-janānām upāsanārthaṁ pralaye vināśini sūrya-maṇḍale cāntaryāmitayā prādurbhūto’yaṁ puruṣo dhyānena draṣṭavya upāsitavyaḥ | yat tu viṣṇos tasya mahā-vaikuṇṭha-rūpaṁ paramaṁ padam | tad eva satyaṁ kāla-trayāvyabhicāri, sadā-śivam upadrava-śūnyaṁ yato brahma-svarūpam ity arthaḥ | tad etad gāyatrīṁ procya purāṇa-lakṣaṇa-prakaraṇe yatrādhikṛtya gāyatrīm ity-ādy apy uktam agni-purāṇe| tasmāt,",3
1148,yat tu sārasvata-kalpam adhikṛtyeti pūrvam uktam | tac ca gāyatryā bhagavat-pratipādaka-vāg-viśeṣa-rūpa-sarasvatītvād upayuktam eva | yad uktamagni-purāṇe—,2
1152,prakāśinī sā savitur vāg-rūpatvāt sarasvatī || [a.pu. 216.1-2],4
1154,"atha krama-prāptā vyākhyā,vedārtha-paribṛṁhita iti | vedārthānāṁ paribṛṁhaṇaṁ yasmāt | tac coktam itihāsa-purāṇābhyām iti | purāṇānāṁ sāma-rūpa iti vedeṣu sāmavat purāṇeṣu śreṣṭha ity arthaḥ | purāṇāntarāṇāṁ keṣāṁcid āpātato rajas-tamasī juṣamāṇais tat-paratvāpratītatve’pi vedānāṁ kāṇḍa-traya-vākyaika-vākyatāyāṁ yathā sāmnā, tathā teṣāṁ śrī-bhāgavatena pratipādye śrī-bhagavaty eva paryavasānam iti bhāvaḥ | tad uktam—",9
1157,ādāv ante ca madhye ca hariḥ sarvatra gīyate || [ha.vaṁ. 132.95]iti |,2
1159,"pratipādayiṣyate ca tad idaṁ paramātma-sandarbhe | sākṣād bhagavatoditam iti | kasmai yena vibhāsito’yaṁ [bhā.pu. 12.13.19] ity upasaṁhāra-vākyānusāreṇa jñeyam | śata-viccheda-saṁyuta iti | vistāra-bhiyā na viviriyate | tad evaṁ śrīmad-bhāgavataṁ sarva-śāstra-cakravarti-padam āptam iti sthite hema-siṁha-samanvitam ity atra hema-siṁhāsanam ārūḍham iti ṭīkākārair yad vyākhyātaṁ, tad eva yuktam |",11
1161,ataḥ śrīmad-bhāgavatasyaivābhyāsāvaśyakatvaṁ śreṣṭhatvaṁ ca skānde nirṇītam—śataśo’tha sahasraiś ca kim anyaiḥ śāstra-saṅgrahaiḥ [viṣṇu-khaṇḍe mārga-śīrṣa-māhātmye 16.40] | tad evaṁ paramārtha-vivitsubhiḥ śrī-bhāgavatam eva sāmprataṁ vicāraṇīyam iti sthitam ||22||,3
1163,sarva-saṁvādinī : na vyākhyātam.,2
1165,baladevaḥ : nanu śrī-bhāgavatasya bhāratārtha-nirṇāyakatvaṁ kathaṁ pratītam iti cet tatrāha tathā tṛtīya iti | munir iti maitreyaṁ prati viduroktiḥ | te maitreyasya guru-putratvāt sakhā kṛṣṇo vyāsaḥ | grāmyā gṛhidharmakartavyatādi-lakṣaṇā vyāvahārikī mūṣika-viḍāla-gṛdhra-gomāyu-dṛṣṭāntopetā ca kathā | tat-tat-svārtha-kautuka-kathā-śravaṇāya bhārata-sadasi samāgatānāṁ nṝṇāṁ śrī-gītādi-śravaṇena harau matir gṛhītā syād iti tat-kathānuvāda eva | vastuto bhagavat-param eva bhāratam iti śrī-bhāgavatena nirṇītam ity arthaḥ |sāmavedavadasya śraiṣṭhyaṁ skānda-vākyaṁ śataśo’thetyādi prakaṭārtham | tad evam iti | ukta-guṇa-gaṇe siddhe satīty arthaḥ ||22||,2
1171,ataeva satsv api nānā-śāstreṣv etad evoktam—kalau naṣṭa-dṛśām eṣa purāṇārko ’dhunoditaḥ [bhā.pu. 1.3.45] iti | arkatā-rūpakeṇa tad vinā nānyeṣāṁ samyag-vastu-prakāśakatvam iti pratipadyate | ,3
1173,"yasyaiva śrīmad-bhāgavatasya bhāṣya-bhūtaṁ śrī-hayaśīrṣa-pañcarātre śāstra-prastāve gaṇitaṁ tantra-bhāgavatābhidhaṁ tantram, yasya sākṣāc chrī-hanumadbhāṣya-vāsanābhāṣya-sambandhokti-vidvatkāmadhenu-tattvadīpikā-bhāvārthadīpikā-paramahaṁsapriyā-śukahṛdayādayo vyākhyā-granthāḥ | tathā muktāphala-harilīlā-bhaktiratnāvaly-ādayo nibandhāś ca vividhā eva tat-tan-mata-prasiddha-mahānubhāva-kṛtā virājante | yad eva ca hemādri-granthasya [caturvarga-cintāmaṇeḥ] dāna-khaṇḍe purāṇa-dāna-prastāve matsya-purāṇīya-tal-lakṣaṇa-dhṛtyā praśastam | hemādri-pariśeṣa-khaṇḍasya kāla-nirṇaye ca kali-yuga-dharma-nirṇaye,kaliṁ sabhājayanty āryāḥ [bhā.pu. 11.5.36] ity-ādikaṁ yad-vākyatvenotthāpya yat-pratipādita-dharma eva kalāv aṅgīkṛtaḥ | ",3
1177,sarva-saṁvādinī : na vyākhyātam.,2
1179,baladevaḥ : ataeveti varṇita-lakṣaṇād utkarṣād eva hetor ity arthaḥ | purātanānām ṛṣīṇām ādhunikānāṁ ca vidvattamānām upādeyam idaṁ śrī-bhāgavatam ity āha yasyaiveti | virājante samprati pracarantīty arthaḥ | dharma-śāstra-kṛtāṁ copādeyam etad ity āha yad eva ca hemādrīty ādi | tat-pratipādito dharmaḥ kṛṣṇa-saṅkīrtana-lakṣaṇaḥ | nanu ced īdṛśaṁ śrī-bhāgavataṁ tarhi śaṅkarācāryaḥ kutas tan na vyācaṣṭeti cet tatrāha | atha yad eva kaivalyam ity-ādi | ayaṁ bhāvaḥ pralayādhikārī khalu harer bhakto’ham upaniṣad-ādi vyākhyāya tat-siddhāntaṁ vilāpya tasyājñāṁ pālitavān evāsmi | atha tad atipriye śrī-bhāgavate’pi cālite sa prabhur mayi kupyed ato na tac cālyam | evaṁ sati me sārajñatā sukha-sampac ca na syād ataḥ kathañcit tat sparśanīyam iti tan-mātroktaṁ viśva-rūpa-darśanādi-sva-kāvye nibabandheti tena cādṛta tad iti sarva-mānyaṁ śrī-bhāgavatam iti ||23||,3
1188,sarva-vedetihāsānāṁ sāraṁ sāraṁ sumuddhṛtam || [bhā.pu. 1.3.41-42],2
1190,dvādaśe—,2
1192,tad-rasāmṛta-tṛptasya nānyatra syād ratiḥ kvacit || [bhā.pu. 12.13.15],2
1194,tathā prathame—,2
1199,muhur aho rasikā bhuvi bhāvukāḥ || [bhā.pu. 1.1.3],2
1206,taṁ vyāsa-sūnum upayāmi guruṁ munīnām || [bhā.pu. 1.2.3],2
1210,sarva-saṁvādinī : na vyākhyātam.,2
1212,"baladevaḥ : śrī-madhva-munes tu paramopāsyaṁ śrī-bhāgavatam ity āha—yad eva kileti | śaṅkareṇa naitad vicālitaṁ kintv ādṛtam eveti vibhāvyety arthaḥ, kintu tac-chiṣyaiḥ puṇyāraṇyādibhir etad anyathā vyākhyātaṁ tena vaiṣṇavānāṁ nirguṇa-cinmātra-param idam iti bhrāntiḥ syād iti śaṅkayā hetunā tad-bhrānti-cchedāya tatra tātparyāntaraṁ bhagavat-paratā-rūpaṁ tato’nyat tātparyaṁ likhadbhis tasya vyākhyāna-vartmopadiṣṭaṁ vaiṣṇavān pratīti | madhvācārya-caraṇair iti atyādara-sūcaka-bahutva-nirdeśaḥ | sva-pūrvācāryatvād iti bodhyam | vāyudevaḥ khalu madhva-muniḥ sarvajño’tivikramī yo dig-vijayinaṁ caturdaśa-vidyaṁ caturdaśabhiḥ kṣaṇair nirjityāsanāni tasya caturdaśa jagrāha | sa ca tac-chiṣyaḥ padmanābhābhidhāno babhūveti prasiddham | tasmād iti prokta-guṇakatvād dhetor ity arthaḥ | ālayam iti mokṣam abhivyāpyety arthaḥ | ya iti andhaṁ tamo’vidyām atititīrṣatāṁ saṁsāriṇāṁ karuṇayā yaḥ purāṇa-guhyaṁ śrī-bhāgavatam āhety anvayaḥ | svānuybhāvam asādhāraṇa-prabhāvam ity arthaḥ ||24||",2
1240,upasthito’gre’bhigṛhīta-pāṇiḥ || [bhā.pu. 1.19.8-12] ity ādy-anantaram—,2
1245,śuddhaṁ ca tatrāmṛśatābhiyuktāḥ || [bhā.pu. 1.19.24] ,2
1252,vṛtaś ca bālair avadhūta-veṣaḥ || [bhā.pu. 1.19.25] ,2
1254,tataś ca—pratyutthitās te munayaḥ svāsanebhyaḥ [bhā.pu. 1.19.28] ity-ādy-ante ,3
1259,graharkṣa-tārā-nikaraiḥ parītaḥ || [bhā.pu. 1.19.30] ity uktam ||25||,2
1261,sarva-saṁvādinī : na vyākhyātam.,2
1263,"baladevaḥ : munīnāṁ gurum ityuktam | tat katham ity atrāha yata iti | yata ity asya ity uktam iti pareṇa sambandhaḥ | aurva iti vipra-vaṁśaṁ vināśayadbhyo duṣṭebhyaḥ kṣatriyebhyo bhayād garbhād ākṛṣyorau tan-mātrā sthāpitas tato jātaḥ kṣatriyāṁs tān svena tejasā bhasmīcakāra iti bhāratekathāsti | nigṛhīta-pāṇi-yojitāñjali-puṭaḥ | evaṁ kartavyasya bhāva itikartavyatā | tasyāṁ viṣaye sarvāvasthāyāṁ puṁsaḥ kiṁ kṛtyam | tatrāpi mriyamāṇaiś ca kiṁ kṛtyam | tac ca śuddhaṁ hiṁsā-śūnyam, tatrāmṛśata yūyam | gāṁ pṛthivīm | anapekṣo niḥspṛhaḥ | nijasya śuddhi-pūrti-kartuḥ sva-svāminaḥ kṛṣṇasya lābhena tuṣṭaḥ | tatra sabhāyām ||25||",5
1269,"atra yadyapi tatra śrī-vyāsa-nāradau tasyāpi guru-parama-gurū, tathāpi punas tan-mukha-niḥsṛtaṁ śrī-bhāgavataṁ tayor apy aśruta-caram iva jātam | ity evaṁ śrī-śukas tāv apy upadideśa deśyam ity abhiprāyaḥ | yad uktaṁ,śuka-mukhād amṛta-dravya-saṁyutaṁ [1.1.3] iti | tasmād evam api śrī-bhāgavatasyaiva sarvādhikyam | mātsyādīnāṁ yat purāṇādhikyaṁ śrūyate tat tv āpekṣikam iti | aho kiṁ bahunā, śrī-kṛṣṇa-pratinidhi-rūpam evedam | yata uktaṁprathama-skandhe—",3
1272,kalau naṣṭa-dṛśām eṣa purāṇārko’dhunoditaḥ || [bhā.pu. 1.3.45] iti |,2
1274,"ata eva sarva-guṇa-yuktatvam asyaiva dṛṣṭaṁ dharmaḥ projjhita-kaitavo’tra [1.1.2] ity-ādinā, ",3
1282,saṁvādaḥ samabhūt tāta yatraiṣā sātvatī śrutiḥ || [bhā.pu. 1.4.7] iti |,2
1286,sarva-saṁvādinī : na vyākhyātam.,2
1288,"baladevaḥ : vaktavyaṁ yojayaty atra yadyapīty-ādinā | tasmād evam iti tad-vaktuḥ śrī-śukasya sarva-gurutvenāpīty arthaḥ | āpekṣikam iti etad-anya-purāṇāpekṣayety arthaḥ | atha paramotkarṣam āha aho kim iti # ataeveti kṛṣṇa-pratinidhitvāt kṛṣṇavat sarva-guṇa-yuktatvam ity arthaḥ | priyeva kānteva | trivṛt vedādi-traya-guṇa-yuktam ity arthaḥ | tasmād iti veda-sāpekṣatvaṁ veda-vākyena purāṇa-prāmāṇyam ity arthaḥ | ataeveti paramārthāvedakatvād vedāntasyeva bhāgavatasya parama-śruti-rūpatvam ity arthaḥ | yatra saṁvāde | sātvatī vaiṣṇavīty arthaḥ | artheti—idaṁ bhagavatā pūrvam ity-ādi-dvādaśokter brahma-nārāyaṇa-saṁvāda-rūpam aṣṭādaśasu madhye prakaṭitam, vyāsa-nārada-saṁvāda-rūpaṁ tatraiva praveśitam, tad-ubhayasya lakṣaṇa-saṅkhye tu mātsyādāv ukte iti bodhyam ity arthaḥ | evam eva bhāratopakrame’pi dṛṣṭam | ādāv ākhyānair vinā caturviṁśati-sahasraṁ bhārataṁ tatas taiḥ sahitaṁ pañcāśat-sahasraṁ tatas tais tato’py adhikam ito’py adhikam iti tadvat ||26||",2
1294,"tad evaṁ parama-niḥśreyasa-niścayāya śrī-bhāgavatam eva paurvāparyāvirodhena vicāryate | tatrāsmin sandarbha-ṣaṭkātmake granthe sūtra-sthānīyam avatārikā-vākyaṁ, viṣaya-vākyaṁ śrī-bhāgavata-vākyam | bhāṣya-rūpā tad-vyākhyā tu samprati madhya-deśādau vyāptān advaita-vādino nūnaṁ bhagavan-mahimānam avagāhayituṁ tad-vādena karburita-lipīnāṁ parama-vaiṣṇavānāṁ śrīdhara-svāmi-caraṇānāṁ śuddha-vaiṣṇava-siddhāntānugatā cet, tarhi yathāvad eva vilikhyate | kvacit teṣām evānyatra-dṛṣṭa-vyākhyānusāreṇa draviḍādi-deśa-vikhyāta-parama-bhāgavatānāṁ teṣām eva bāhulyena tatra vaiṣṇavatvena prasiddhatvāt | śrī-bhāgavata eva, kvacit kvacin mahārāja draviḍeṣu ca bhūriśaḥ [bhā.pu. 11.5.39] ity anena prathita-mahimnāṁ sākṣāc chrī-prabhṛtitaḥ pravṛtta-sampradāyānāṁ śrī-vaiṣṇavābhidhānāṁ śrī-rāmānuja-bhagavat-pāda-viracita-śrī-bhāṣyādi-dṛṣṭa-mata-prāmāṇyena, mūla-grantha-svārasyena cānyathā ca | advaita-vyākhyānaṁ tu prasiddhatvān nātivitāyate ||27||",3
1296,sarva-saṁvādinī : na vyākhyātam.,2
1298,"baladevaḥ : tad evam iti | nanu veda evāsmākaṁ pramāṇam iti pratijñāya purāṇam eva tat svīkarotīti kim idaṁ kautukam iti cen maivaṁ bhramitavyam | evaṁ vā are’sya mahato bhūtasya [bṛ.ā.u. 2.4.10] ity-ādi-śrutyaiva purāṇasya vedatvābhidhānāt | vedeṣu vedāntasyaiva purāṇeṣu śrī-bhāgavatasya śraiṣṭhya-nirṇayāc ca tad eva pramāṇam iti kim asaṅgatam uktam iti | atha brahma-sūtra-bhāṣya-rītyā sandarbhasyāsya pravṛttir ity āha tatrasminn iti | vicārārhavākyaṁ viṣaya-vākyam | bhāṣya-rūpā tad-vyākhyeti | ayam arthaḥ śrīdhara-svāmino vaiṣṇavā eva, taṭ-ṭīkāsu bhagavad-vigraha-guṇa—vibhūti-dhāmnāṁ tat-pārṣada-tanūnāṁ ca nityatvokteḥ | bhagavad-bhakteḥ sarvotkṛṣṭa-mokṣānuvṛttyor ukteś ca tathāpi kvacit kvacin māyāvādollekhas tad-vādino bhagavad-bhaktau praveśayituṁ baḍiśāmiṣārpaṇa-nyāyenaiveti viditam iti | śuddha-vaiṣṇaveti yathā sāṅkhyādi-śāstrāṇām aviruddhāṁśaḥ sarvaiḥ svīkṛtas tadvad idaṁ bodhyam | kvacit teṣām eveti kvacit sthalāntarīya-svāmi-vyākhyānusāreṇaśrī-bhāṣyādi-dṛṣṭa-mata-prāmāṇyena mūla-śrī-bhāgavata-svārasyena cānyathā ca bhāṣya-rūpā tad-vyākhyā mayā likhyata itimat-kapola-kalpanaṁ kiñcid api nāstīti pramāṇopetātra ṭīkety arthaḥ | nanu pūrva-pakṣa-jñānāyādvaitaṁ ca vyākhyeyam iti tatrāha advaiteti ||27||",3
1309,jagāda bhāratādyeṣu tathā vakṣye tad-īkṣayā || iti | ,2
1311,"tatra tad-uddhṛtā śrutiś caturveda-śikhādyā, purāṇaṁ ca gāruḍādīnāṁ samprati sarvatrāpracarad-rūpam aṁśādikam | saṁhitā ca mahā-saṁhitādikā tantraṁ ca tantra-bhāgavatādikaṁ brahma-tarkādikam iti jñeyam ||28||",9
1313,sarva-saṁvādinī : na vyākhyātam.,2
