paragraph_index,original_iast,run_count
2317,"ato māyā-ghātana-yogya-śaktitvena tad-atītatvaṁ vyapadiśya sac-cid-ānanda-ghanatvaṁ bhagavato vyañjayantyo’tan-nirasana-mukhena tātparya-vṛttyā śrutayaś carantīti vyañjitam | śrutayaś ca—māyāṁ tu prakṛtiṁ vidyān mayinaṁ tu maheśvaram [śve.u. 4.10] iti, ajām ekām [śve.u. 4.5] iti, sarvasyādhipatiḥ sarvasyeśānaḥ [bṛ.ā.u. 4.6.1], sa vā eṣa neti neti [bṛ.ā.u. 4.4.22] ity-ādyāḥ | ",13
2318,"nanu māyā-nāśaṁ samprārthya mama tad-upādhikam aiśvaryādikam api nāśayitum icchathety atra samādadhate—tvam iti | yad yasmāt tvam ātmanā svarūpeṇaiva samavaruddha-samasta-bhagaḥ prāpta-tripād-vibhūty-ākhya-sarvaiśvaryādir asi, tasmāt tava tayā tucchayā tad-upādhikair aiśvaryādibhir vā kim ity arthaḥ |",7
2319,"tathā ca, sa yad ajayā tv ajām [bhā.pu. 10.87.38] ity atra padye ṭīkā—",3
2320,"nahi nirantarāhlādi-saṁvit-kāma-dhenu-vṛnda-pater ajayā kṛtyam iti | tathā na hy anyeṣām iva deśa-kālādi-paricchinnaṁ tavāṣṭa-guṇitam aiśvaryaṁ, api tu paripūrṇa-svarūpānubandhitvād aparimitam ity arthaḥ | ity eṣā |",3
2321,"atrātma-śabdena svarūpa-mātra-vācakena, tathā bhaga-śabdena svarūpa-bhūta-guṇa-vācakenedaṁ dhvanyate—svarūpādi-śabdā īśvarādi-śabdāś ca svarūpa-mātrāvalambanayā svarūpa-bhūta-guṇāvalambanayāpi rūḍhyā nirdeṣṭuṁ śaknuvantīti | śrutayaś ca—yad-ātmako bhagavān tad-ātmikā vyaktiḥ [?] ity-ādyāḥ, parāsya śaktir vividhaiva śrūyate [śve.u. 6.8] ity-ādikāś ca | ",5
2322,"sā ca svarūpa-śaktiḥ sarvair evāvagamyata ity āhuḥ—agāni sthāvarāṇi jaganti jaṅgamāni okāṁsi śarīrāṇi yeṣāṁ, teṣāṁ sarveṣām eva jīvānāṁ yā akhilāḥ śaktayas tāsām avabodhaka iti sambodhanam | teṣu vicitra-śakti-vyañjakatā-darśanān māyāyā api tvad-īkṣaṇenaiva kṣamatvāt tvaṁ svarūpa-bhūtāśeṣa-śakti-laharī-ratnākara ity anumīyata ity arthaḥ | ",11
2323,"yad vā, nanu māyā-hananena tad-upādher jīvasya tu śakti-hāniḥ syāt ? tatrāhuḥ—aga- iti | atha pūrvavad eva | tataḥ svarūpa-śaktyaiva pratyuta teṣāṁ sukhaika-pradā pūrṇā śaktir bhaviṣyatīti bhāvaḥ | atretthaṁ taṭastha-lakṣaṇena śrutayaś carantīty uktam | śrutayaś ca—ko hy evānyād [tai.u. 2.7] ity-ādikāḥ, prāṇasya prāṇam [bṛ.ā.u. 4.4.18] ity-ādikāḥ, tam eva bhāntam [kaṭha.u. 2.2.15] ity-ādikāḥ, dehānte devas tārakaṁ brahma vyācaṣṭe [nṛ.tā.u. 1.7] iti, yasya deve parā bhaktir [śve.u. 6.23] ity-ādyāś ca |",17
2324,"nanu viśeṣato bhavatyaḥ kathaṁ jānanti yad ajayā mama kṛtyaṁ nāsti, tathā sac-cid-ānanda-ghana eva svarūpa-śaktyā samavaruddha-samasta-bhagaḥ ? iti tatrāhuḥ—kvacid iti | kvacit kadācit sṛṣṭy-ādi-samaye puruṣa-rūpeṇa ajayā māyayā carataḥ krīḍataḥ nityaṁ ca svarūpa-śaktyāviṣkṛta-svarūpa-bhūta-bhagena satya-jñānānandaika-rasenātmanā caratas tavāsmal-lakṣaṇo nigamaḥ śabda-rūpeṇa devatā-rūpeṇa ca anucaret sevate | tasmād vayaṁ tat sarvaṁ jānīma ity arthaḥ | karmaṇi ṣaṣṭhī | ",11
2325,"etad uktaṁ bhavati—atra dvividho vedaḥ—traiguṇya-viṣayaḥ, nistraiguṇya-viṣayaś ca | tatra traiguṇya-viṣayas trividhaḥ | prathama-prakāras tāvat tad-avalambana-tāṭasthyena tal-lakṣakaḥ | yathā, yato vā imāni bhūtāni [tai.u. 3.1.1] ity-ādiḥ | dvitīya-prakāraś ca triguṇa-maya-tad-īśitavyādi-varṇanādi-dvārā tan-mahimādi-darśakaḥ | yathā indro yato’vasitasya rājā [ṛ.ve. 1.38.15] ity-ādiḥ | tṛtīya-prakāraś ca traiguṇya-nirāsena parama-vastūddeśakaḥ | so’py ayaṁ dvividhaḥ—niṣedha-dvārā, sāmānādhikaraṇya-dvārā ca | tatra pūrva-dvārā asthūlam anaṇu [bṛ.ā.u. 3.8.8], neti neti [bṛ.ā.u. 3.9.26] ity-ādiḥ | uttara-dvārā, sarvaṁ khalv idaṁ brahma [bṛ.ā.u. 3.14.1], tat tvam asi [chā.u. 6.8.7] ity-ādiḥ | ",16
2326,"pūrva-vākye taj-jātatvād iti hetoḥ sarvasyaiva brahmatvaṁ nirdiśya tatrāviṣkṛtaḥ sad idam iti pratīti-paramāśrayo yo’ṁśaḥ sa eva śuddhaṁ brahmety uddiśyate | uttara-vākye tvaṁ-padārthasya tadvac cid-ākāra-tac-chakti-rūpatvena tat-padārthaikyaṁ yad upapādyate, tenāpi tat-padārtho brahmaivoddiśyate | tat-padārtha-jñānaṁ vinā tvaṁ-padārtha-jñāna-mātram akiñcit-karam iti tat-padopanyāsaḥ | traiguṇyātikramas tūbhayatrāpi | atra traiguṇya-nirāsena tad-uddeśena yatra tadīya-dharmāḥ spaṣṭam eva gamyate, tatra bhagavat-paratvam | yatra tv aspaṣṭaṁ, tatra brahma-paratvam ity avagantavyam | vyākhyātas traiguṇya-viṣayaḥ | tad etad ajayā carato’nucared iti vyākhyātam | ",6
2327,"atha nistraiguṇyo’pi dvividhaḥ—brahma-paraḥ, bhagavat-paraś ca | yathā ānando brahma [tai.u. 3.6.1] ity-ādiḥ | ",3
2331,svābhāvikī jñāna-bala-kriyā ca || [śve.u. 6.8] ity-ādiś ca |,2
2332,"tad etad ātmanā carato’nucaren nigamaḥ iti vyākhyātam | ataḥ śrutes tac-cāritvaṁ siddham | sākṣāc-cāritvaṁ ca nistraiguṇyānāṁ svata eva, anyeṣāṁ tu tad-eka-vākyatayā jñeyam | māyā-nirasanārtham eva tat-tad-guṇānuvādaḥ kriyate | paścād akhaṇḍam eva tāṁ nirasya sākṣād-bhagavat-svarūpa-guṇādikaṁ nirdiśyata iti tad eka-vākyatā-dyotanayā sa eṣa eva siddhānto’sminn upakrama-vākye samuddiṣṭaḥ | tathopasaṁhāre ca—śrutayas tvayi hi phalanty atan-nirasanena bhavan-nidhanāḥ [bhā.pu. 10.87.41] iti | śrutayaś ca madhva-bhāṣya-pramāṇitāḥ—na cakṣur na śrotraṁ na tarko na smṛtir vedo hy evainaṁ vedayati [ve.sū. 2.1.3-dhṛta-bhāllaveya-śrutiḥ] ity-ādyāḥ, aupaniṣadaḥ puruṣaḥ [bṛ.ā.u. 3.9.26] ity-ādyāś ca ||",11
2337,katham ayathā bhavanti bhuvi datta-padāni nṝṇām || [bhā.pu. 10.87.15],2
2338,"etat sarvaṁ bṛhad brahmaiva upalabdham avagatam | tat kathaṁ ? vikṛter viśvasya sakāśād avaśiṣyamāṇatvena | kiṁ iva ? mṛd iva | y8 viKer ghaṭādeḥ sakāśād avaśiṣyamāṇatvena sarvaṁ ghaṭādi-dravyaṁ mṛd evopalabdhā dṛṣṭā, tathā bṛhad apīty arthaḥ | tatra hetuḥ—yato bṛhataḥ sakāśād vikṛter udayāsta-mayau avayanti manyante śrutayaḥ, yato vā imāni [tai.u. 3.1.1] ity ādyāḥ | tasmān mṛt-sāmyaṁ tasya yujyata iti bhāvaḥ | ",24
2339,"tarhi kathaṁ tad-vikāri tvam api na ? ity āhuḥ—avikṛtāt, śrutes tu śabda-mūlatvāt [ve.sū. 2.1.27] iti nyāyenācintya-śaktyā tathāpy avikṛtam eva yat, tasmād ity arthaḥ | yadyapy atrāpi sa-śaktikam eva bṛhad upapadyate, tathāpy āviṣkṛta-bhagavattvenānupādānāt brahmaivopapāditaṁ bhavati, sarvathā śakti-parityāge tad-upapādānāsāmarthyāt tucchatvāpātāc ca | tasmād atra brahmaivodāhṛtam | ata eva mṛn-mātra-dṛṣṭāntena kartṛtvādikam api tatra nopasthāpitam | ",7
2340,"tad etad brahma-pratipādanam api śrī-bhagavaty eva paryavasyatīty āhuḥ—ata iti | ato brahma-pratipādanād api ṛṣayo vedās tvayi śrī-bhagavaty eva manasa ācaritaṁ tātparyaṁ, vacanasyācaritam abhidhānaṁ ca dadhur dhṛtavantaḥ | dvayor eka-vastutvād bhagādīnām āviṣkārānāviṣkāra-darśana-mātreṇa bheda-kalpanāc ca tatrārthāntara-nyāsaḥ | ",15
2341,"nṝṇāṁ bhū-carāṇāṁ samyag-darśinām asamyag-darśināṁ vā bhuvi dattāni nikṣiptāni padāni katham ayathā bhavanti ? bhuvaṁ na prāpnuvanti, api tu tatraiva paryavasyanti | tasmād yathā katham api pratipādayantu, phalitaṁ tu tvayy eva bhavatīti bhāvaḥ | tad uktaṁ—",12
2343,dvayor apy eka evārtho bhagavac-chabda-lakṣaṇaḥ || [bhā.pu. 3.32.32] iti |,2
2344,"atra śrutayaś madhva-bhāṣya-pramāṇitāḥ—hanta tam eva puruṣaṁ sarvāṇi nāmāny abhivadanti | yathā nadyaḥ syandamānāḥ samudrāyaṇāḥ samudram abhiviśanti, evam evaitāni nāmāni sarvāṇi puruṣam abhiviśanti iti ||",3
2349,parama bhajanti ye padam ajasra-sukhānubhavam || [bhā.pu. 10.87.16],2
2350,"bhos try-adhipate ! trayāṇāṁ brahmādīnāṁ patis tat-tad-avatārī nārāyaṇākhyaḥ puruṣas tasyāpy uparicara-svarūpatvād adhipatir bhagavān | tato he sarveśvareśvara ! yasmāt tvayy eva vedānāṁ tātparyam abhidhānaṁ ca paryavasitam iti, ato hetor eva sūrayo vivekinaḥ paramparā-tvat-pratipādana-mayaṁ veda-bhāgam api parityajya kevalaṁ tavākhila-loka-mala-kṣapaṇa-kathāmṛtābdhiṁ sakala-loka-vṛjina-nirasana-hetu-kīrti-sudhā-sindhum avagāhya śraddhayā niṣevya, tapaḥ-prādhānyena tāpakatvena vā tapāṁsi karmāṇi tāni jahus tyaktavantaḥ | teṣāṁ sādhakānām api yadi tatraivaṁ, tadā kim uta vaktavyaṁ ? svadhāma-vidhutāśaya-kāla-guṇāḥ śuddhātma-svarūpa-sphuraṇena nirjitam antaḥkaraṇaṁ jarādi-hetuḥ kāla-prabhāvaḥ sattvādayo guṇāś ca yais te, ye punaḥ tavājasra-sukhānubhava-svarūpaṁ padaṁ brahmākhyaṁ tattvaṁ bhajanti, te tam avagāhya tāni jahur iti | kiṁ tarhi brahma-mātrānubhva-niṣṭhām api jahur ity arthaḥ | ",19
2353,"api ca, tathā sati ye punar ātmārāmatvena parama-kṛtārthās te tad-anādareṇa tat-kathāṁ naivāvagāheran | amṛta-sarasīm avagāḍhā āropita-tad-adhika-guṇaka-nadīvat | śrūyate ca tasyās tat-tad-guṇakatvam | yathā vaiṣṇave—hanti kaluṣaṁ śrotraṁ sa yāto hariḥ [vi.pu. 6.8.57] ity ādau | atraiva, tvad-agavamī na vetti [bhā.pu. 10.87.40] ity-ādau | prathame, harer guṇākṣipta-matiḥ [bhā.pu. 1.7.11] ity-ādau | tasmād guṇānāṁ guṇādi-pratipādaka-vedānāṁ ca bhagavatā sambandhaḥ svābhāvika eva sarvatheti siddham |  ",7
2354,atra śrutayaḥ—om āsya jānanta [ṛ.ve. 1.156.3] ity-ādyāḥ | yathā puṣkara-palāśam āpo na śliṣyanti evam evaṁ-vidaṁ pāpaṁ karma na śliṣyati [chā.u. 4.14.3],5
2358,sādhu karavaṁ kim ahaṁ nākaravam || ity-ādyāḥ |,7
2359,muktā hy enam upāsata ity-ādyāś ca | evam anye’pi ślokā upāsanādi-vākyānāṁ bhagavat-paratā-darśakā yathāyathaṁ yojayitavyā ity abhipretya noddhiyante | ,2
2360,"nanu tarhi bhavan-mate śabda-nirdeśyatve prākṛtatvam eva tatrāpatati ? kiṁ ca, śrutibhir api yato vāco nivartante aprāpya manasā saha [tai.u. 2.9], avacanenaiva provāca [mādhva-bhāṣya 1.1.5], yad-vācānabhyuditaṁ yena vāg abhyudyate [kena.u. 1.4], yat śrotraṁ na śṛṇoti yena śrotram idaṁ śrutam [kena.u. 1.7] ity-ādau śabda-nirdeśyatvam eva tasya niṣidhyata ity āśaṅkāyām ucyate—yathā sākṣān-nirdeśyatve doṣas tathā lakṣyatve’pi kathaṁ na syāt ? ubhayatrāpi śabda-vṛtti-viṣayatvenāviśeṣāt | ",13
2366,tvayi hi phalanty atan-nirasanena bhavan-nidhanāḥ || [bhā.pu. 10.87.41],2
2367,"atra svarūpa-guṇayor dvayor api dvidhaivānirdeśyatvam, ānantyena idam itthaṁ tad iti nirdeśāsambhavena ca | tatra prathamam ānantyam āhuḥ—he bhagavan ! te tava antam etāvattvaṁ dyupatayaḥ svargādi-loka-patayo brahmādayo’pi na yayur na viduḥ | tat kutaḥ ? anantatayā, yad antavad vastu tat kim api na bhavasīti | āsatāṁ te, yasmāt tvam api ātmano’ntaṁ na yāsi | ",11
2368,"kutas tarhi sarvajñatā sarva-śaktitā vā ? tatrāpy āhuḥ—anantatayeti antābhāvenaiva, na hi śaśa-viṣāṇājñānaṁ sārvajñyaṁ, tad-aprāptir vā śakti-vaibhavaṁ vihanti | śrutiś ca—yo’syādhyakṣaḥ parame vyoman | so’ṅga veda yadi vā na veda [ṛg-veda 10.130.18] iti | ",5
2369,anantatvam evāhuḥ—yad-antara iti yasya tavāntarā madhye | ,3
2370,"nanu aho sāvaraṇā uttarottara-daśa-guṇa-saptāvaraṇa-yuktā aṇḍa-nicayā vānti paribhramanti vayasā kāla-cakreṇa khe rajāṁsi iva saha ekadaiva, na tu paryāyeṇa | anena brahmāṇḍānām anantānāṁ tatra bhramaṇāt svarūpa-gatam ānantyaṁ teṣāṁ vicitra-guṇānām āśrayatvāt guṇa-gataṁ ca jñeyam | śrutayaś  ca—yad ūrdhvaṁ gārgi divaḥ yad arvāk pṛthivyā yad antaraṁ dyāv āpṛthivī ime yad bhūtaṁ bhavac ca bhaviṣyac ca [bṛ.ā.u. 3.7.3] ity-ādyāḥ | viṣṇor nu kaṁ vīryāṇi prāvocaṁ yaṁ pārthivāni vimame rajāṁsi [ṛ.ve. 1.154.1] ity-ādyāś ca |",17
2371,"hi yasmād | evam ataḥ śrutayaś tvayi phalanti | ataḥ śrutāv api prājāpatyānandataḥ śata-guṇānandatvam abhidhāya, punar yato vāca [tai.u. 2.4.1] ity-ādinā anantatvena vāg-atīta-saṅkhyānandatvaṁ brahmaṇa uktam | yad uktam—",9
2373,paśyanto’pi na jānanti mero rūpaṁ vipaścitaḥ || iti ||,2
2375,"yat tu satyaṁ jñānam [tai.u. 2.1.2] ity ādau svarūpasya sākṣād eva nirdeśaḥ, svābhāvikī jñāna-bala-kriyā ca [śve.u. 6.8] ity ādau guṇasya ca śrūyate, tatra ca tathaiva ity āhuḥ—atan-nirasanena bhavan-nidhanā iti | atat prākṛtaṁ yad vastu tan nirasyaiva bhavat-paryavasānāt | ",9
2376,"ayam arthaḥ—buddhir jñānam asaṁmoham [gītā 10.4] ity-ādinā, hrīr dhīr bhīr etat sarvaṁ mana eva [bṛ.ā.u. 1.5.3] ity-ādinā ca yat prākṛtaṁ jñānādikam abhidhīyate, tat sarvaṁ brahma na bhavati iti, neti neti [bṛ.ā.u. 2.3.6] ity-ādinā, na tasya kāryaṁ karaṇaṁ ca vidyate [śve.u. 6.8] ity-ādinā ca niṣidhyate |",9
2377,"atha ca, satya-jñānādi-vākyena, svābhāvikī jñāna-bala-kriyā ca [śve.u. 6.8] ity-ādi-vākyena ca tad abhidhīyate | na tasmāt prākṛtād anyad eva taj-jñānādi iti teṣāṁ jñānādi-śabdānām atan-nirasanenaiva tvayi paryavasānam iti | tataś ca buddhy-agocara-vastutvād anirdeśyatvaṁ, tathāpi tad-rūpaṁ kiñcid astīty uddiśyamānatvān nirdeśyatvaṁ ca |",7
2378,"tathāparokṣa-jñāne ca daśamas tvam asītivad vākya-mātreṇaiva tasya sva-prakāśa-rūpasyāpi vastuno viśuddha-citte suprakāśa-darśanāt śruti-śabdasya svaprakāśatā-śaktimayatvam evāvasīyate | śabda-brahma paraṁ brahma mamobhe śāśvatī tanū [bhā.pu. 6.16.51] iti | vedasya ceśvarātmatvāt [bhā.pu. 11.3.44] iti | vedo nārāyaṇaḥ sākṣāt svayambhūr iti śuśruma [bhā.pu. 6.1.40] iti | kiṁ vā parair īśvaraḥ sadyo hṛdy avarudhyate’tra kṛtibhiḥ śuśrūṣubhis tat-kṣaṇāt [bhā.pu. 1.1.2] iti | ata eva, aupaniṣadaḥ puruṣaḥ [bṛ.ā.u. 3.9.26] ity atropaniṣan-mātra-gamyatvaṁ śrutir bodhayati, cāksuṣaṁ rūpam itivat |",13
2379,"tataś ca, śrutimayyā sva-prakāśatā-śaktyā prākṛta-tat-tad-vastu-jātaṁ tama iva nirasya svayaṁ prakāśate | tasmān na tatrāpi nirdeśyatvam | nahi svena prakāśena raviḥ prakāśyo bhavati yathā tena ghaṭa iti vaktuṁ yujyate, svābhinnatvāt | yadi ca śakti-śaktimator bheda-pakṣaḥ svīkriyate tadā nirdeśyatvam apīty atrānirdeśyatvenaiva nirdeśyatvaṁ siddham | ata evoktaṁ gāruḍe—",3
2381,atarkyaṁ tarkyam ajñeyaṁ jñeyam evaṁ paraṁ smṛtam || iti |,2
2382,śrutau ca—anyad eva tad viditād atho’viditād adhi [ke.u. 1.3] iti | idam abhipretyoktaṁ śrī-parāśareṇāpi—,6
2384,niṣṭhāyai prabhavanti hanti kaluṣaṁ śrotraṁ sa yāto harir ||  [vi.pu. 6.8.59] iti |,2
2387,vetsyasy anugṛhītaṁ me sampraśnair vivṛtaṁ hṛdi || [bhā.pu. 8.24.38] iti |,4
2388,"na caitena para-prakāśyatvam āpatati, brahma-bhagavator abhinna-vastutvāt | atra laukika-śabdenāpi yaḥ kaścit tad-upadeśaḥ, sa tu tasya tad-anugates tayā śrutyaivānugṛhītatayā sambhavatīty uktam | atas tad-anuśīlanāvasare tad-bhakty-anubhāva-rūpasya tac-chabdasya tu sutarāṁ tat-svarūpa-śakti-vilāsa-mayatvān na tatra niṣedhaḥ | kiṁ tarhi mano-vilāsa-mayasyaiveti sarvam anavadyam | ata eva suparṇa-śrutau—prakṛtiś ca prākṛtaṁ ca yan na jighranti jighranti, yan na paśyanti paśyanti, yan na śṛṇvanti śṛṇvanti, yan jānanti jānanti ca iti |",5
2389,|| 10.87 || śrutayaḥ śrī-bhagavantam || 98 ||,2
2394,māyayā ca niṣevitam || [bhā.pu. 10.39.55],2
2396,"tatra pūrvasyā bhedaḥ—śrīr bhāgavatī sampat, na tv iyaṁ mahā-lakṣmī-rūpā, tasyā mūla-śaktitvāt | tad agre vivaraṇīyam | uttarasyā bhedaḥ—śrīr jāgatī sampat | imām evādhikṛtya, sva eva dhiṣṇye’bhiratasya kiṁ tayā [bhā.pu. 4.20.28] iti, na śrīr viraktam api māṁ vijahāti [bhā.pu. 3.16.7] ity-ādi-vākyam | yata uktaṁ caturtha-śeṣe śrī-nāradena—",5
2400,katham amum udvisṛjet pumān rasajñaḥ || [bhā.pu. 4.31.22] iti |,2
2401,tatra tad-arthi-dvipada-patyādi-saha-bhāva upajīvyaḥ | tathā durvāsasaḥ śāpa-naṣṭāyās trailokya-lakṣmyā āvirbhāvaṁ sākṣād-bhagavat-preyasī-rūpā svayaṁ kṣīrodād āvirbhūya dṛṣṭyā kṛtavatīti śrūyate | evam aparāpi | tatra ilā bhūs tad upalakṣaṇatvena līlā api | tatra ca pūrvasyā bhedo vidyā tattvāvabodha-kāraṇaṁ saṁvid-ākhyāyās tad-vṛtter vṛtti-viśeṣaḥ | uttarasyā bhedas tasyā eva vidyāyāḥ prakāśa-dvāram | avidyā-lakṣaṇo bhedaḥ pūrvasyā bhagavati vibhutvādi-vismṛti-hetur mātṛ-bhāvādimaya-premānanda-vṛtti-viśeṣaḥ | ata eva gopī-janāvidyā -kalā-prerakaḥ [go.tā.u. 1.8] iti tāpanyāṁ śrutau | yathāvasaram etad api vivaraṇīyam |,5
2411,nato’smi dhuryaṁ yadu-vṛṣṇi-sātvatām || [bhā.pu. 10.37.23-24] iti |,2
2412,"anayor arthaḥ—viśuddhaṁ yad vijñānaṁ parama-tattvaṁ, tad eva ghanaḥ śrī-vigraho yasya | sva-saṁsthayā svarūpa-kāreṇa svarūpa-śaktyaiva vā samyag āptā ivāptā nitya-siddhāḥ pūrṇā vā sarve’rthā aiśvaryādayo yatra | ata eva na vidyate atitucchatvāt moghe vṛthā-bhūte jagat-kārye vāñchitaṁ vāñchā yasya | ",17
2413,"kvacid avāñchitasyāpi sambandho dṛśyate ? ity āśaṅkyāha—sva-tejasā svarūpa-śakti-prabhāveṇa nityam eva nivṛtto dūrībhūto māyā-guṇa-pravāhaḥ, tat-paramparā yasmāt | ittham eva, yuktaṁ virahitaṁ śaktyā guṇa-mayyātma-māyayā  [bhā.pu. 4.12.6] ity uktam | ātma-māyayā svarūpa-bhūtayā śaktyā yuktam, guṇa-mayyā virahitam iti | taṁ bhagavantaṁ śaraṇaṁ vrajema | ",9
2414,"tathā tvāṁ śrī-kṛṣṇākhyaṁ bhagavantam eva svāṁśeneśvaram antaryāmi-puruṣam api santaṁ nato’smi | kathambhūtam ? īśvaraṁ svarūpa-śaktyā svāśrayam api ātma-māyayā, ātmātra jīvātmā tad-viṣayayā māyayā | vinirmitā aśeṣa-viśeṣākārā kalpanā yena | yad vā, ātma-māyayā svarūpa-śaktyā svāśrayam, vinirmitā aśeṣa-viśeṣā yayā tathābhūtā kalpanā māyā-śaktir yasya | ",13
2415,kīdṛśaṁ tvām ? samprati tvad-āvirbhāva-samaye tasyāpīśvarasya tvayi bhagavaty eva praveśāt | yugapad-vicitra-tat-tac-chakti-prakāśena yā krīḍā tad-artham abhyāttaḥ abhi bhaktābhimukhyena āttaḥ ānītaḥ prakaṭito manuṣyākāro narākṛtiḥ paraṁ brahmeti smaraṇāt tad-rūpo bhagavad-ākhyo vigraho yena | tam eva punar viśinaṣṭi | yadu-vṛṣṭi-sātvatāṁ dhuryam | teṣāṁ nitya-parikarāṇāṁ prema-bhāravaham iti | athavā mūla-padye śaktyeti sarvatraiva viśeṣya-padam | śrīr mūla-rūpā | puṣṭy-ādayas tad-aṁśāḥ | vidyā jñānam | ā samīcīnā vidyā bhaktiḥ | rāja-vidyā rāja-guhyam [gītā 9.2] ity ādy ukteḥ | māyā bahiraṅgā | tad-vṛttayaḥ śry-ādayas tu pṛthak jñeyāḥ | śiṣṭaṁ samam | ,3
2418,hlāda-tāpa-karī miśrā tvayi no guṇa-varjite || [vi.pu. 1.12.68] iti |,2
2425,saṅkleśa-nikarākaraḥ || [bhāvārtha-dīpikā 1.7.6] iti ||,2
2426,"atra kramād utkarṣeṇa sandhinī-saṁvid-dhlādinyo jñeyāḥ | tatra ca sati ghaṭānāṁ ghaṭatvam iva sarveṣāṁ satāṁ vastūnāṁ pratīter nimittam iti kvacit sattā-svarūpatvena āmnāto’py asau bhagavān, sad eva somyedam agra āsīt [chā.u. 6.2.1] ity atra sad-rūpatvena vyapadiśyamānā yayā sattāṁ dadhāti dhārayati ca, sā sarva-deśa-kāla-dravyādi-prāpti-karī sandhinī | tathā saṁvid-rūpo’pi yayā saṁvetti saṁvedayati ca, sā saṁvit | tathā hlāda-rūpo’pi yayā saṁvid-utkaṭa-rūpayā taṁ hlādaṁ saṁvetti saṁvedayati ca, sā hlādinīti vivecanīyam | ",6
2428,ktatra cedam eva viśuddha-sattvaṁ sandhiny-aṁśa-pradhānaṁ ced ādhāra-śaktiḥ | saṁvid-aṁśa-pradhānam ātma-vidyā | hlādinī-sārāṁśa-pradhānaṁ guhya-vidyā | yugapat śakti-traya-pradhānaṁ mūrtiḥ | atrādhāra-śaktyā bhagavad-dhāma prakāśate | tad uktaṁ—yat sātvatāḥ puruṣa-rūpam uśanti sattvaṁ loko yataḥ [bhā.pu. 12.8.46] iti | ,4
2434,vimukti-phala-dāyinī || [vi.pu. 1.9.118] iti |,2
2440,hy adhokṣajo me manasā vidhīyate ||  [bhā.pu. 4.3.23] iti |,2
2441,"asyārthaḥ—viśuddhaṁ svarūpa-śakti-vṛttitvāj jāḍyāṁśenāpi rahitam iti viśeṣeṇa śuddhaṁ, tad eva vasudeva-śabdenoktam | kutas tasya sattvatā vasudevatā vā ? tatrāha—yad yasmāt tatra tasmin pumān vāsudeva īyate prakāśate | ādye tāvad agocara-gocaratā-hetutvena loka-prasiddha-sattva-sāmyāt sattvatā vyaktā | ",11
2442,dvitīye tv ayaṁ arthaḥ—vasudeve bhavati pratīyata iti vāsudevaḥ parameśvaraḥ prasiddhaḥ | sa ca viśuddha-sattvaṁ pratīyate | ataḥ pratyayārthena prasiddhena prakṛty-artho nirdhāryate | tataś ca vāsayati devam iti vyutpattyā va vasaty asminn iti vā vasuḥ | tathā dīvyati dyotata iti devaḥ | sa cāsau sa ceti vāsudevaḥ | dharma iṣṭaṁ dhanaṁ nṝṇāṁ [bhā.pu. 11.19.39] iti svayaṁ bhagavad-ukte vasubhir bhagavad-dharma-lakṣaṇaiḥ puṇyaiḥ prakāśata iti vā vasudevaḥ | tasmād vasudeva-śabditaṁ viśuddha-sattvam | ,9
2447,man-niṣṭham nirguṇaṁ smṛtam || [bhā.pu. 11.25.24] ity ādau |,2
2449,phalitārtham āha—evambhūte sattve tasmin nityam eva prakāśamāno bhagavān me mayā manasā viśeṣeṇa dhīyate cintyata ity arthaḥ | tat sattvaṁ tādātmyāpannenaiva manasā cintayituṁ śakyate iti paryavasitam | ,13
2450,"nanu kevalena manasaiva cintyatāṁ, kiṁ tena sattvena ? tatrāha—hi yasmād adhokṣajaḥ adhaḥ-kṛtam atikrāntam akṣajam indriya-jñānaṁ yena saḥ | ",5
2453,śrīmad-ānakadundubhau ca vasudevatvam iti vivecanīyam | atra śraddhā-puṣṭy-ādi-lakṣaṇa-prādurbhūtaṁ bhagavac-chakty-aṁśa-rūpasya bhaginītayā pāṭha-sāhacaryeṇa mūrtes tasyās tac-chakty-aṁśa-prādurbhāvatvam upalabhyate | turye dharma-kalā-sarge nara-nārāyaṇāv ṛṣī [bhā.pu. 1.3.9] ity atra kalā-śabdena ca śaktir evābhidhīyate | tataḥ śakti-lakṣaṇāyāṁ tasyāṁ ca nara-nārāyaṇākhya-bhagavat-prakāśa-phala-darśanāt vasudevākhya-śuddha-sattva-rūpatvam evāvasīyate | ,3
2454,"tad evam eva tasyā mūrtir ity ākhyā’py uktā | tathā ca śraddhādyā viśadārthatayā vimucya saiva niruktā caturthe—mūrtiḥ sarva-guṇotpattir nara-nārāyaṇāv ṛṣī [bhā.pu. 4.1.52] iti | sarva-guṇasya bhagavata utpattiḥ prakāśo yasyāḥ, sā tāv asūteti pūrveṇānvayaḥ | bhagavad-ākhyāyāḥ sac-cid-ānanda-mūrteḥ prakāśa-hetutvāt mūrtir ity arthaḥ | tathaiva tat-prakāśa-phalatva-darśanena ca nāmaikyena ca śrīmad-ānakadundubher api śuddha-sattvāvirbhāvatvaṁ jñeyam | tac coktaṁ navame—",3
2456,vadanty ānakadundubhim | [bhā.pu. 9.24.30] iti |,2
2461,śrīḥ sākṣād ātmano hareḥ || [bhā.pu. 12.11.20] iti ||,2
2462,ṭīkā ca—anapāyinī hareḥ śaktiḥ tatra hetuḥ sākṣād ātmanaḥ sva-svarūpasya cid-rūpatvāt tasyās tad-abhedād ity arthaḥ | ity eṣā | ,3
