paragraph_index,original_iast,run_count
6441,asārvatrikī ||,2
6445,"rpc : 11.19.17, 11.29.32",2
6446,hds : 11.20.7-9,2
6451,vibhāgaḥ śatavat ,2
6455,"rpc : 10.80.8, 6.16.30",2
6460,adhyayana-mātrataḥ |,2
6464,"nanv adhyayana-mātravataḥ karmādhikāro na tu jñānavata ity uktam | ajñānasya tad-asambhavāt adhyayanasya cārtha-bodha-paryantatvāt | tathā ca vedāntargatopaniṣat-sambhūtātma-jñānasyāvarjanīyatvena tasyā punas tad-aṅgatvam iti cet, ucyate—nahi śabda-jñānino brahma-vittvaṁ, kintu tad-anubhāvina eva | na ca madhu madhuram iti śābdī-pratītim upetas tan-mādhurya-vid bhavati | tathā sati mattatādi-tat-kāryodaya-prasaṅgāt | na caivam asti | ata eva yad vettha tena mopasīdeti pṛṣṭena nāradena ṛg-vedādi-svādhītam uktvā, so’ham mantravid evāsmi nātmavit iti nirdiṣṭam | tathā ca śābda-jñānād anyaivopāsanā | bhakty-anubhava-pada-vācyā vidyā puruṣārtha-hetuḥ | uktaṁ ca taittarīyake—",3
6466,vedānta-vijñāna-suniścitārthāḥ,2
6467,sannyāsa-yogāt yatayaḥ śuddha-sattvāḥ |,2
6468,te brahma-loke tu parānta-kāle,2
6469,parāmṛtāt parimucyanti sarve || iti |,2
6473,tac chraddadhānā munayo jñāna-vairāgya-yuktayā |,2
6474,paśyanty ātmani cātmānaṁ bhaktyā śruta-gṛhītayā || [bhā. 1.2.12] iti smṛteḥ |,2
6476,"nanu kāya-vāṅ-mano-vyāpāra-rūpā bhaktiḥ | tatra mānasasya dhyānasyānubhavatvaṁ bhavet | kāya-vāg-vyāpāra-rūpasyārcana-japādes tattvaṁ katham iti ced, ucyate--hlādinī-sāra-samaveta-saṁvid-rūpā bhaktiḥ, saccidānandaika-rase bhakti-yoge tiṣṭhati [go.tā.u. 2.78] iti śruteḥ | itarathā bhagavad-vaśīkāra-hetur asau na syāt | tathābhūtāyās tasyā bhakta-kāyādi-vṛttis tādātmyena āvirbhūtāyā kriyākārātvavad avaseyam | śrutes tu śabda-mūlatvāt iti nyāyenālaukike’cintye’rthe tarkas tu nirākṛtaḥ ||12||",9
6478,"rpc : 3.2.6, 1.2.12, 1.5.34-35, 1.5.12, 6.7.30, 9.9.6",2
6484,nāviśeṣāt || ,2
6486,yāvaj jīvaṁ viduṣaḥ karmānuṣṭhānaṁ tayā śrutyā niyantum aśakyam | kutaḥ ? aviśeṣāt | na karmaṇā na prajayā dhanena tyāgenaike amṛtatvam ānaśuḥ iti taittarīyaka-śruty-apekṣayā tasyā prāmāṇye viśeṣābhāvāt | āśrama-bhedena tu śruti-dvayaṁ vyavatiṣṭhate ||13||,3
6488,"rpc : 11.10.4, 11.14.9, 11.12.8, 11.12.16, 11.20.9.",4
6489,hds : 1.5.33-35,2
6495,stutaye’numatir vā ||,4
6497,vety avadhāraṇe | vidyā-stuty-artham iyaṁ yāvaj-jīvaṁ karmānuṣṭhānānumatiḥ īśāvāsyam iti tat prakaraṇāt | īdṛśī khalu vidyā yan-mahimnā sarvadā kurvann api karma na tena vidvān vilipyate iti sā stūyate | evaṁ tvayi nānyatheto’sti [īśo. 2] iti vākya-śeṣo’pi tathāha | tathā ca karmāṅgā vidyeti nirastam ||14||,3
6499,rpc : 11.29.17-18.,4
6500,"hds : 8.1.8-10, 8.1.14-15.",2
6507,"evaṁ vidyā-svātantryam abhidhāyedānīṁ mahimātiśayād api tad ucyate—eṣa nityo mahimā brāhmaṇasya na karmaṇā vardhate no kanīyān [bṛ.ā.u 4.4.23] iti vājasaneyake śrūyate | tatra vidyā-viśiṣṭānāṁ yatheṣṭācāraḥ syān na veti saṁśaye, yatheṣṭācāre vihita-tyāgena pratyavāya-sambhavāt na syāt, iti prāpte—",3
6509,kāma-kāreṇa caike ||,2
6513,"rpc: 11.18.35, 11.7.9, 11.14.18, 10.33.34",2
6514,"hds: 11.21.2, 11.14.19.",2
6519,upamardaṁ ca ||,2
6521,"bhidyate hṛdaya-granthiḥ ity ādyā śrutiḥ | yathaidhāṁsi samiddho’gnir bhasmasāt kurute’rjuna iti, jñānāgniḥ sarva-karmāṇi bhasmasāt kurute tathā iti smṛtiś ca vidyayā sarva-karma-vināśaṁ darśayati | tasmāc ca tathā | atra sāmi-bhuktasya prārabdhasyāpi tayā vināśe jāte tad-uttara-kālika-vihita-tyāgo doṣo na syād iti na citram | ",7
6523,"nanu, dehārambhakasya karmaṇo bhogaṁ vinā vināśo nāṅgīkṛta iti ced atrocyate—yadyapi sarvāṇi karmāṇi nirdagdhuṁ vidyā samarthā tathāpi tat-sampradāya-pracārārthāyeśvarecchayaiva dehārambhakaṁ karma na nirdahati | tac ca dagdha-paṭādivat vidvāṁsam anuvartata iti prārabdhasya bhoga-nāśyatva-vākyopapattiḥ | vakṣyati caivaṁ—anārabdha-kārye eva tu pūrve tad-avadheḥ iti ||16||",3
6525,"rpc: 1.2.19, 11.14.19.",2
6526,"hds: 1.2.21, 11.20.30, 3.4.15",2
6530,ūrdhva-retaḥsu ca śabde hi ||,2
6532,pariniṣṭhita-viśeṣeṣv evordhva-retaḥsu yatiṣu mahā-vidyeṣu yasmāt yathecchaṁ karmācāraḥ śabde pratīyate | ataḥ svatantrā vidyety aṅgīkāryam | śabdaḥ khalu bṛhad-āraṇyaka-śrutiḥ—tasmād brāhmaṇaḥ pāṇḍityaṁ nirvidya bālyena tiṣṭhāset | bālyaṁ ca pāṇḍityaṁ ca nirvidyātha munir amaunaṁ ca maunaṁ ca nirvidyātha brāhmaṇaḥ | sa brāhmaṇaḥ kena syād yena syāt tenedṛśaḥ [bṛ.ā.u. 3.5.1] iti | nirvidya labdhvā | ,3
6534,saktāḥ karmaṇy avidvāṁso yathā kurvanti bhārata |,2
6535,kuryād vidvāṁs tathāsaktaś cikīrṣur loka-saṅgraham || [gītā. 3.25],2
6539,"rpc: 11.18.27-29, 11.20.36",2
6540,hds: 11.18.29,2
6546,parāmarśaṁ jaiminir acodanā cāpavadati hi ||,2
6548,"niyamāt vihita-karmaṇām eva svecchayā karaṇaṁ kāma-cāra ity eva śruty-arthaḥ | hi yataḥ śrutir eva viduṣaḥ karma-parāmaṛśaṁ karoti karma-tyāgam apavadati ca | tasmād acodanā vidvān karmāṇi tyajed iti vidhy-abhāva ity arthaḥ | ayaṁ bhāvaḥ—kurvann eveha karmāṇi ity ādi śrutyā viduṣām karma-vidhānāt vīrahā vā ity ādi-śrutyā karma-tyāgāpavādāc ca tat-tyāge vidhir na sambhavet | yugapat vidhāna-tyāgayor virodhāt | na ca tyājaka-vākyānāṁ nirviṣayatā, teṣāṁ paraṅ-vādya-śakta-viṣayatvenopapatteḥ | tathā ca viduṣāṁ śrauta-smārtāni karmāṇy aṅgīkṛtyaiva tatra kena syāt ity ādi kāmacāro, na tv anyatheti jaiminir manyate iti ||18||",7
6550,rpc: ---,2
6557,anuṣṭheyaṁ bādarāyaṇaḥ sāmya-śruteḥ ||,2
6559,"anuṣṭheyam eva karma yathecchaṁ kiñcic caraṇīyaṁ kiñcic ca neti bhagavān bādarāyaṇo manyate | kutaḥ ? sāmya-śruteḥ | kena syāt yena syāt tenedṛśaḥ iti śrutyā kenāpi prakāreṇa vṛttāv api jñāninaḥ sāmya-śravaṇād ity arthaḥ | jaimini-matena sarva-caraṇa-pakṣe sāmyoktir anuvāda-mātraṁ syāt vihita-karmaṇāṁ sarveṣāṁ caraṇe sāmya-sambhavāt | keṣāṁcit parityāge’pi sāmyoktir asambhava-nivṛtty-arthatvād upapadyata iti | karma-parāmarśasya sva-niṣṭha-viṣayatvād avijñam ādāya vīra-ghāta-śruty-upapatteś ca codyaṁ parihṛtam, na ca tyāga-śruter aśakta-viṣayatā tad-bodhaka-padābhāvāt na karmaṇā na prajayety ādau mukty-asādhanatayā tat-tyāgāvagamāc ca ||19||",3
6562,hds: 11.5.41.,2
6566,vidhir vā dhāraṇavat ||,2
6570,śaucam ācamanaṁ snānaṁ na tu codanayācaret |,2
6571,anyāṁś ca niyamān jñānī yathāhaṁ līlayeśvaraḥ || 20||,2
6573,"rpc: 11.18.35, 11.11.10-12",2
6574,"hds: 11.18.28, 11.18.36",2
6580,"stuti-mātram upādānād iti cet, na, apūrvatvāt ||",2
6584,rpc: 11.5.37-38,2
6585,"hds: 11.18.29, 11.18.31",2
6589,bhāva-śabdāc ca ||,2
6592,praṇo hy eṣa yaḥ sarva-bhūtair vibhāti,2
6593,vijānan vidvān bhavate nātivādī |,2
6594,ātma-krīḍa ātma-ratiḥ kriyāvān,2
6595,eṣa brahma-vidāṁ variṣṭhaḥ || [mu.u. 3.1.4] ,4
6599,"rpc: 11.21.11, 11.14.23-24",2
6600,"hds: 11.18.28, 11.18.35",2
6610,"bṛhad-āraṇyakādiṣu—atha ha yājñavalkyasya dve bhārye babhūvatur maitreyī ca kātyāyanī ca [bṛ.ā.u. 4.5.1] iti | bhṛgur vai vāruṇiḥ | varuṇaṁ pitaram upasasāra | adhīhi bhagavo brahmeti [tai.u. 3.1] | pratardano ha vai daivodāsir indrasya priyaṁ dhāmopajagāma [kauṣī.u. 3.1] iti, jānaśrutir ha pautrāyaṇaḥ śraddhādeyo bahu-dāyī bahu-pākya āsa [chā.u. 4.1.1] iti caivam ādibhir upākhyānaiḥ śrutibhir brahma-vidyā nirūpyate | tāś ca pāriplavārthā uta brahma-vidyā pratipatty-arthā iti vīkṣāyāṁ pāriplavārthā iti vijñāyate—sarvāṇy ākhyānāni pāriplave śaṁsanti iti śravaṇāt | śaṁsane ca śabda-mātrasya prādhānyenārtha-jñānasya atathātvād ākhyāna-pratipannā brahma-vidyā mantrārtha-vādārthavad aprayojikaiveti karma-śeṣatā tasyā nākhyātuṁ śakyātaḥ pradhānatā tu sudūrotsāritā dharmiṇa evāsidder iti cen, na | kutaḥ ? viśeṣitvāt | pāriplavam ācakṣīteti prakṛtya tatra prathame’hani manur vaivasvato rājeti, dvitīye’hanīndro vaivasvato rājeti, tṛtīye’hani yamo vaivasvato rājety ākhyāna-viśeṣās tatra tatra viniyujyante | tatrākhyāna-sāmānya-grahe divasa-viśeṣe ākhyāna-viśeṣa-vidhir anarthakaḥ syāt | tataś ca sarvāṇīti tat-prakaraṇa-paṭhitāny eva jñeyāni | tasmāt vedāntākhyānāni pāriplava-prayogārthāni nety arthaḥ ||23||",11
6619,tathā caika-vākyopabandhāt ||,2
6621,"tathā ca vedāntopākhyānānām asati pāriplavārthatve sannihita-vidyā-pratipatty-upayogitvam eva nyāyyam | kutaḥ ? eketi | ātmā vā are draṣṭavyaḥ śrotavyaḥ [bṛ.ā.u. 4.5.6] ity ādi sannihita-vidyābhir eka-vākyatayopabandhāt | yathā so’rodīt ity ādy upākhyānāṁ sannihita-karma-vidheḥ stuty-arthatā, na tu pāriplavārthatā, tathaiteṣāṁ saṁnihita-vidyā-stuty-arthatā syāt | ayaṁ bhāvaḥ—svatantraiva pumartha-hetur vidyā, yad asyāṁ mahānto’pi mahatā prayāsena pravartanta, iti prarocanopayogāt prajñā-saukāryopayogāc copākhyāna-rītyā vidyopadeśaḥ | tena ca ācāryavān puruṣo veda [chā.u. 6.14.2] iti śruty-anugrahaś ca | tathā ca svatantrā seti ||24||",7
6623,"rpc: 11.12.16, 11.10.12, 11.10.5",2
6624,hds: 11.21.43,2
6630,ata eva cāgnīndhanādy-anapekṣā ||,2
6634,"rpc: 11.12.13, 11.14.19",2
6635,hds: 7.7.51-52,2
6643,itthaṁ vidyā-sāmarthyādy abhidhāya tad-adhikāriṇaṁ lakṣayitum ārabhate | tam etaṁ vedānuvacanena [bṛ.ā.u. 4.4.22] ity ādi | tasmād evaṁ-vic chānto dānta uparatas titikṣuḥ samāhito [śraddhā-vitto] bhūtvā’’tmany evā’’tmānaṁ paśyati [bṛ.ā.u. 4.4.23] iti ca śrūyate bṛhad-āraṇyake | atra yajña-śamādi ca vidyāṅgatayā pratīyate | tad ubhayam āvaśyakaṁ na veti saṁśaye ācāryavān puruṣo veda ity-ādiṣu gurūpasattyaiva tad-utpatti-pratyayāt neti prāpte—,10
6645,sarvāpekṣā ca yajñādi-śruter aśvavat ||,2
6647,"sva-phala-prakāśe nirapekṣāpi vidyā svotpattau sarvāpekṣā sarvān yajñādi-dharmān apekṣate ity arthaḥ | kutaḥ ? yajña- iti | tam etam [bṛ.ā.u. 4.4.22] ity ādau, tasmād evam [bṛ.ā.u. 4.4.23] ity ādau ca, vidyārthaṁ yajñādeḥ śamādeś ca śravaṇād ity arthaḥ | tatra dṛṣṭānta–aśva iti | yathā gati-niṣpattaye aśvo’pekṣyate, na tu niṣpanna-gater grāmādi-prāptau ||26||",21
6649,"rpc: 11.20.10-11, 11.3.29, 10.47.21",2
6650,hds: 11.19.8,2
6658,śama-damādy-upetaḥ syāt tathāpi tu tad-vidhes tad-aṅgatayā teṣām avaśyānuṣṭheyatvāt ||,3
6662,"rpc: 11.23.41, 11.10.5",2
6663,"hds: 11.5.24, 11.18.17",2
6670,atha viduṣāṁ niṣiddhācāraṁ nivārayati | yadi ha vā apy evaṁvin nikhilaṁ bhakṣayītaivam eva sa bhavati iti śrūyate | atra sandehaḥ—viduṣaḥ sarvānna-bhuktau vidhir utābhyanujñeti | sarvānna-bhukter mānāntareṇāprāpter viduṣo’sau vidhīyata iti prāpte—,3
6672,sarvānnānumatiś ca prāṇātyaye tad-darśanāt ||,2
6674,"ca-śabdo’vadhāraṇe | annālābha-prayukta-prāṇātyaya-kāla eva sarvānna-bhakṣaṇe abhyanujñaiva | kutaḥ ? tad-darśanāt | chāndogye maṭācīhateṣu kuruṣu [chā.u. 1.10.1] ity ārabhya, na vā ajīviṣyam imān akhādann iti hovāca kāmo na udapānaṁ [chā.u. 1.10.4] iti cākrāyaṇācāra-vīkṣaṇād ity arthaḥ | tatreyam ākhyāyikā—ibhyocchiṣṭhān kulmāṣāṁś cākrāyaṇo nāma rṣiḥ prāṇa-trāṇāya cakhāda, jala-pratigraham ibhyenābhyarthito’py ucchiṣṭa-bhayāt yatheṣṭaṁ lābhāc ca na taj jagrāha | punaḥ paredyuḥ sva-parocchiṣṭān paryuṣitāṁs tān bhakṣayāmāseti | anyatrāpy evam eva vyākhyeyam ||28||",5
6677,"hds: 11.6.46, 11.18.35.",2
6681,abādhāc ca ||,2
6685,"rpc: 11.21.16, 11.21.11, 11.18.33",2
6686,hds: 11.18.18-19.,2
6690,api smaryate ||,2
6692,jīvitātyayam āpanno yo’nnam atti yatas tataḥ |,2
6693,lipyate na sa pāpena padma-patram ivāmbhasā || [manu 10.204] iti smṛtyā ca |,2
6697,rpc: ---,2
6698,hds: 11.18.34,2
6702,śabdaś cāto’kāma-kāre ||,2
6704,"yasmād āpady eva sarvānna-bhakṣakṣe’bhyanujñānam ato’kāmacāre viduṣā pravartitavyam | śabdaś ca, āhāra-śuddhau sattva-śuddhiḥ, sattva-śuddhau dhruvā smṛtiḥ smṛti-lambhe sarva-granthīnāṁ vipramokṣaḥ [chā.u. 7.26.2] iti chāndogya-śrutiḥ kāmacāraṁ vārayati | tathā cāpady eva sarvānnābhyanujñānād anāpadi śīyaḥ samācāraḥ ||31||",3
6706,rpc: 11.18.18,2
6707,hds: 7.13.38 ,2
6714,pūrva-sandarbhe svaniṣṭhādi-bhedena tredhā vidyājuṣo darśitāḥ | atha teṣu labdha-vidyeṣu varṇāśramācāraḥ kathaṁ syād ity etat vyavasthāpayitum ārabhyate | tatra tāvat sva-niṣṭhaḥ parīkṣyate | paśyann apīmam ātmānaṁ kuryāt karmāvicārayan yad ātmanaḥ suniyatam ānandotkarṣam āpnuyāt iti kauṣārava-śrutau saṁśayaḥ | labdha-vidyena sva-niṣṭhena karmāṇi kāryāṇi na veti | vidyā-lakṣaṇasya tat-phalasya prāptatvāt phala-prāptau sādhana-nivṛtter dṛṣṭatvāt na kāryāṇīti prāpte—,3
6716,vihitatvāc cāśrama-karmāpi ||,2
6720,"rpc: 11.10.1, 11.18.45",2
6721,hds: 11.3.44-45,2
6727,sahakāritvena ||,2
6729,"vidyā-sahakāritvenaiva tena karmāṇi kāryāṇi, na tu mukti-hetutvena | tam eva viditvā [śve.u. 3.8] ity ādau tasyā eva tattvābhidhānāt | etad uktaṁ bhavati | svaniṣṭhenādau paramātmānam uddiśya sva-karmāṇy anuṣṭhitāni teṣu tad-uddeśenaiva viṣorṇādivat tad-viṣayā vidyā samabhūt | tair asau tāsām ādyāpi tad-vivṛddhaye tāny anutiṣṭhati | sā ca svottarāṇi tāni na vināśayaty avirodhāt | kintu svargādi-vaicitrīm anubhāvayituṁ rakṣaty eva | nā hāsya karma kṣīyate [bṛ.ā.u 1.4.15] iti bṛhad-āraṇyakāt |",5
6731,"na ca teṣāṁ tad-anubhava-phalakatvāt kāmyatvaṁ, tena tat-kāmanayānanuṣṭhānāt | svaniṣṭho vidvān brahma prāpnuvann anusaṅgāt svargādikam anubhavati | grāmaṁ gacchaṁs tṛṇaṁ spṛśatīti atra tṛṇa-sparśavat | svargādy-ānandānubhava-pūrvakaṁ brahma-prepsave sva-niṣṭhāya vidyaiva sva-parikara-karma-dvārā svargādikam anubhāvayati sva-dvārā tu brahma-padam iti śrutiś caivam abhipraiti, taṁ vidyety ādyā | ittham eva tasya saṅkalpo bodhyaḥ | nairapekṣya-parīkṣāyai kvacit sva-dvārāpi svargādikam upasthāpayati | sarvaṁ ha paśyaḥ paśyati ity ādi śruteḥ | na caivaṁ tad-adhigama-nyāya-virodhaḥ, tasya svaniṣṭhetara-viṣayatvenopapatteḥ | svaniṣṭhasya svargādy-arpaka-puṇyāṁśa-prārabdhāṁśau tad-itarasya pariniṣṭhitādes tu prārabdhāṁśam eva vihāyetarat sarvaṁ karma vināśayatīti vidyaiva svatantrā phala-hetuḥ karma tu tasyā sahakārīti siddham ||33||",3
6733,"rpc: 10.47.21, 11.18.43-44, 8.3.19, 11.29.30-31",2
6734,hds: 11.18.46-47,2
6741,atha pariniṣṭhitaḥ parīkṣyate | ātma-krīḍa ātma-ratiḥ kriyāvān [mu.u. 3.1.4] ity ādi śrūyate | atra pariniṣṭhitasya lokārthaṁ varṇāśrama-dharmāḥ kartavyatayā prāptāḥ prīty-arthaṁ śravaṇādayo bhagavad-dharmāś ca | teṣām ubhayeṣāṁ yugapat-prāptau kiṁ te krameṇānuṣṭheyāḥ kiṁ vādyān vihāyottare te iti sandehe yugapad-anuṣṭhāna-sambhavāt vihitānāṁ tyāge doṣāc cānirṇayena bhāvyam iti prāpte—,3
6743,sarvathāpi ta evobhaya-liṅgāt ||,2
6745,apir avadhāraṇe | sarvathaiva sva-dharmānurodham akṛtvaivety arthaḥ | pariniṣṭhitena tena bhagavad-dharmā evānuṣṭheyā | sva-dharmās tu kathañcit gauṇa-kāle | evaṁ kutaḥ ? tatrāha—ubhayeti | tam evaikaṁ jānatha [mu.u. 3.2.5] ity ādi śruti-liṅgāt | ,3
6747,mahātmānas tu māṁ pārtha daivīṁ prakṛtim āśritāḥ |,2
6748,bhajanty ananya-manaso jñātvā bhūtādim avyayam || ,2
6749,satataṁ kīrtayanto māṁ yatantaś ca dṛḍha-vratāḥ |,2
6750,namasyantaś ca māṁ bhaktyā nitya-yuktā upāsate || [gītā 9.13-14],2
6754,"rpc: 1.8.35, 11.19.2, 11.19.4-5, 11.20.32-33.",2
6755,hds: 11.12.14-15.,2
6760,anabhibhavaṁ ca darśayati ||,2
6762,"nainaṁ pāpmā tarati sarvaṁ pāpmānaṁ tarati | nainaṁ pāpmā tapati sarvaṁ pāpmānaṁ tapati [bṛ.ā.u 4.4.23] iti bṛhad-āraṇyaka-śrutiḥ śravaṇādy-anurodhena svāśrama-dharmākaraṇe taj-janyair doṣaiḥ pariniṣṭhitasyānabhibhavaṁ darśayati | atasnāt hitvā a eva kāryā ity arthaḥ | varṇāśramācāreti śrī-viṣṇu-purāṇa-vākye tu tādṛśena yat tad-ārādhanaṁ tad eva tat-toṣa-karam ity eva mantavyaṁ, na tu karmaiva tad-ārādhanam iti | pūrvatra—",2
6770,nānyāni cakre karmāṇi niḥsaṅgo yoga-tāpasah || [vi.pu. 2.13.9-11],3
6774,"rpc: 11.20.9, 11.11.32, 11.5.38, 11.20.25",2
6775,hds: 1.8.36,2
6782,evaṁ sāśrameṣu vidyā darśitā tad-uttarānuṣṭhitiś ca | atha nirāśrameṣu nirapekṣeṣu te dve darśyete | tathaiva nirāśramāpi gārgī brahmavit paṭhyate | atha vācakravy uvāca—brāhmaṇā bhagavanto hantāham enaṁ yājñavalkyaṁ dvau praśnau prakṣyāmi [bṛ.ā.u 3.8.1] ity ādinā | iha saṁśayaḥ—nirāśrameṣu vidyā sambhaven na veti vidyotpatti-hetutayā viśrutānām āśrama-dharmānaṁ teṣv abhāvān neti prāpte—,3
6784,antarā cāpi tu tad-dṛṣṭeḥ ||,2
6795,api smaryate ||,2
6797,pibanti ye bhagavata ātmanaḥ satāṁ,2
6798,kathāmṛtaṁ śravaṇa-puṭeṣu sambhṛtam |,2
6799,punanti te viṣaya-vidūṣitāśayaṁ,2
6800,"vrajanti tac-caraṇa-saroruhāntikam || [bhā.pu 2.2.37] ity ādau,",2
6802,rahūgaṇaitad [bhā.pu 5.12.12] ity ādau ca | apiḥ samuccaye ||37||,2
6804,"rpc: 2.2.37, 5.12.12, 1.18.13, 4.30.33, 4.24.54, 11.14.15-16",2
6805,"hds: 2.2.37, 10.83.3, 5.12.12",2
6811,viśeṣānugrahaś ca ||,2
6813,mac-cittā mad-gata-prāṇā bodhayantaḥ parasparam |,2
6814,kathayantaś ca māṁ nityaṁ tuṣyanti ca ramanti ca ||,2
6815,teṣāṁ satata-yuktānāṁ bhajatāṁ prīti-pūrvakam |,2
6816,dadāmi buddhi-yogaṁ taṁ yena mām upayānti te || [gītā 10.9-10] iti |,2
6820,"rpc: 2.7.41, 9.4.46-48",2
6830,atas tv itaraj-jyāyo liṅgāc ca ||,2
6832,śaṅkā-nirāsanāya tu-śabdaḥ | ca-śabdo’vadhāraṇārthaḥ | ataḥ sāśramatvād itaran nirāśramatvam eva jyāyaḥ śreṣṭhaṁ vidyā-sādhanaṁ mantavyam | kutaḥ ? liṅgāt | gārgyā mahā-vidyatva-śravaṇāt | ātmaayatianādi-pravṛtti-śīlānāṁ pravṛtti-saṅkocāya āśramāḥ śāstreṇa vihitāḥ | atas tad-vidhāne na tasya tātparyaṁ kiṁ tu tat-saṅkoca eva | tā hi brahma-rati-pratibandhikā bhavanti | ye tūpakṣīṇa-pravṛttayo brahmaika-ratās teṣāṁ na kiñcid āśramaiḥ phalam iti nairāśramyaṁ varīyaḥ | ata eva jābālopaniṣadi krameṇāśramān vidhāya punar viraktasya tam apanināya sāṁvartakādīnāṁ brahmaika-ratānāṁ saṁnyāsaṁ tyāgaṁ covāceti | anāśramī na tiṣṭheta dinam ekam api dvijaḥ ity ādikaṁ tu sāmānya-viṣayam ||39||,4
6834,"rpc: 11.17.32, 11.3.45, 11.21.23-24, 11.21.35, 11.21.40-41, 11.2.49, 11.11.32, 11.19.19-23",2
6835,"hds: 8.4.63, 8.4.67",2
6841,tad-bhūtasya tu nātad-bhāvo jaiminer api niyamāt tad-rūpābhāvebhyaḥ ||,2
6845,kāmādibhir anāviddhaṁ praśāntākhila-vṛtti yat |,2
6846,cittaṁ brahma-sukha-spṛṣṭaṁ naivottiṣṭheta karhicit || [bhā.pu. 7.15.35] ity ādikā |,2
6850,"rpc: 7.15.27 (=35), 10.2.21, 11.4.10, 10.27.7, 10.14.10",2
6851,"hds: 11.20.35-37, 7.15.35",2
6857,na cādhikārikam api patanānumānāt tad-ayogāt || ,2
6859,co’vadhāraṇe | apir aihika-sukha-samuccaye | ādhikārikam indrādi-padamṁ teṣāṁ naivākāṅkṣyam | kutaḥ ? pataneti | ā brahma-bhuvanāl lokāḥ punar-āvartino’rjuna [gītā 8.16] ity-ādiṣu tataḥ pāta-smaraṇāt ārambhatas tat-spṛhābhāvāc cety arthaḥ | smṛtiś cātra mṛgyā | tathā ca vidyā-mahimnā tasminn anuvṛtto’pi tad-icchā-virahāt na tena tad-eka-ratir vicchidyate’to nirbādhaṁ tattvam iti ||41||,3
6861,"rpc: 11.19.17, 11.14.13, 6.11.23, 10.16.37, 3.15.47",2
6862,"hds: 11.14.14, 11.14.27",2
6868,upapūrvam api tv eke bhāvam aśanavat tad uktam ||,2
6870,apir avadhāraṇe | tur viparīta-bhāvanā-cchede | eke ātharvaṇikā nirapekṣāṇām upāsanam evābhīṣṭaṁ tat-siddhaṁ bhāvaṁ cāśanavad bhogyaṁ paṭhanti | bhaktir asya bhajanaṁ tad ihāmutra [go.tā.u. 1.14] ity ādi sac-cid-ānandika-rase bhakti-yoge tiṣṭhati [go.tā.u. 2.78] iti ca | kecid bhāgavatā yatra kvāpi harim upāsīnās tat pramāṇam eva so’śnute sarvān kāmān ity ādi-śruta-tripād-gatānanda-bhogavad anubhavantīty arthaḥ | smṛtiś caitadarthikā mṛgyā ||42||,5
6872,"rpc: 11.2.40-41, 11.14.15-16, 11.20.34-35, 8.3.20, 6.9.36",2
6873,"hds: 3.25.34, 3.25.37",2
6879,bahis tūbhayathāpi smṛter ācārāc ca ||,2
6883,visṛjati hṛdayaṁ na yasya sākṣād,2
6884,dharir avaśābhihito’py aghaugha-nāśaḥ |,2
6885,praṇaya-rasanayā dhṛtāṅghri-padmaḥ,2
6886,sa bhavati bhāgavata-pradhāna uktaḥ || [bhā.pu. 11.2.55] ,2
6890,nirapekṣaṁ muniṁ śāntaṁ nirvairaṁ sama-darśanam |,2
6891,anuvrajāmy ahaṁ nityaṁ pūyeyety aṅghri-reṇubhiḥ || [bhā.pu. 11.14.16],2
6903,brahma-lokānta-sukha-vaitṛṣṇyam uktam | atha sāmprata-sukha-vaitṛṣṇñam ucyate | bhartā san mriyamāṇo vibhāti iti śrutaṁ taittirīyake | tatra saṁśayaḥ—nirapekṣāṇāṁ deha-yātrā sva-prayatnād uteśa-prayatnād iti tais tat prayāsasyānutpādyatvāt sva-prayatnād eveti prāpte—,3
6905,svāminaḥ phala-śruter ity ātreyaḥ ||,2
6909,ananyāś cintayanto māṁ ye janāḥ paryupāsate |,2
6910,teṣāṁ nityābhiyuktānāṁ yoga-kṣemaṁ vahāmy aham || [gītā 9.22] ,2
6912,darśana-dhyāna-saṁsparśair matsya-kūrma-vihaṅgamāḥ |,2
6913,svāny apatyāni puṣṇanti tathāham api padmaja || ,2
6917,"rpc: 10.46.3, 11.26.29, 11.29.5",2
6918,hds: 3.25.38-40,2
6924,ārtvijyam ity auḍulomis tasmai hi parikriyate ||,2
6928,tulasī-dala-mātreṇa jaasya culukena ca | ,2
6929,vikrīṇīte svam ātmānaṁ bhaktebhyo bhakta-vatsalaḥ || ity-ādi-smṛteḥ |,2
6934,hds: 9.4.63-66,2
6938,śruteś ca ||,2
6940,yo vai kāñcana yajña ṛtvija āśiṣam āśāsata iti hovāceti tasmād u haivaṁ vid udgato brūyāt kaṁ te kāmam āgāyati [chā.u. 1.7.8-9] iti ṛtvik-sampāditasya karmaṇaḥ yajamāna-gāmi phalaṁ darśayati | tasmād bhagavataḥ sva-bhakta-bharaṇam ṛtvijo yajamāna-bharaṇa-sadṛśaṁ bhavatīti bhāvaḥ ||46||,2
6942,rpc: ---,2
6943,"hds: 11.14.16, 11.14.55",2
